date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:44:36	353538/353538	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:43:50%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=C	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index0fb9.html	(from http://ucjeps.berkeley.edu/eflora/)
08:44:36	23456/23456	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:34%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=K	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_indexf9cd.html	(from http://ucjeps.berkeley.edu/eflora/)
08:44:42	255616/255616	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:10%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=E	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index704f.html	(from http://ucjeps.berkeley.edu/eflora/)
08:44:45	45022/45022	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:37%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=N	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_indexdf17.html	(from http://ucjeps.berkeley.edu/eflora/)
08:44:53	80001/80001	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:42%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=O	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index8e82.html	(from http://ucjeps.berkeley.edu/eflora/)
08:44:56	18680/18680	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:53%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=Q	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_indexaea6.html	(from http://ucjeps.berkeley.edu/eflora/)
08:44:56	145087/145087	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:36%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=M	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index67b6.html	(from http://ucjeps.berkeley.edu/eflora/)
08:44:59	186670/186670	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:36%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=L	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index56c1.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:08	79836/79836	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:56%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=R	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_indexe823.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:11	16396/16396	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:08%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=U	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index4678.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:11	90114/90114	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:00%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=T	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index65c1.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:15	18841/18841	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:11%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=W	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index2862.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:17	51007/51007	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:11%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=V	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_indexba56.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:17	13193/13193	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:15%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=X	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_indexa5ef.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:18	281538/281538	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:45%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=P	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index13ec.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:45:18%20GMT	http://ucjeps.berkeley.edu/IJM_glossary.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_glossary.58.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:19	13926/13926	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:18%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=Y	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index11e8.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:20	18771/18771	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:18%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=Z	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_indexf81b.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:45:20%20GMT	http://ucjeps.berkeley.edu/IJM_geography.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_geography.5a.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:22	111581/111581	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:19%20GMT	http://ucjeps.berkeley.edu/eflora/glossary.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/glossary.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:22	16389/16389	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:19%20GMT	http://ucjeps.berkeley.edu/eflora/tools/	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/tools/index.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:45:22%20GMT	http://ucjeps.berkeley.edu/IJM_toc.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_toc.5c.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:24	54484/54484	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:22%20GMT	http://ucjeps.berkeley.edu/eflora/geography.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/geography.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:24	217345/217345	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:44:57%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_index.php?index=S	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_index4560.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:45:25%20GMT	http://ucjeps.berkeley.edu/IJM_key_list.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_key_list.5e.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:26	137002/137002	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:24%20GMT	http://ucjeps.berkeley.edu/eflora/toc.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/toc.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:27	19341/19341	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:26%20GMT	http://ucjeps.berkeley.edu/eflora/key_list.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/key_list.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:45:28%20GMT	http://ucjeps.berkeley.edu/IJM_suppl_summary.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_suppl_summary.62.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:29	21908/21908	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:27%20GMT	http://ucjeps.berkeley.edu/eflora/supplement_summary.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/supplement_summary.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:29	0/-1	---M--	301	error ('')			http://ucjeps.berkeley.edu/IJM_suppl_summary.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_suppl_summary.63.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:29	0/-1	---M--	301	error ('')			http://ucjeps.berkeley.edu/IJM_suppl_summary.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_suppl_summary.64.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:29	16284/16284	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:27%20GMT	http://ucjeps.berkeley.edu/eflora/KR_update.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/KR_update.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:45:29%20GMT	http://ucjeps.berkeley.edu/JM12_errata.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/JM12_errata.65.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:45:29%20GMT	http://ucjeps.berkeley.edu/IJM_philosophy.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_philosophy.67.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:45:32%20GMT	http://ucjeps.berkeley.edu/IJM_conventions.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_conventions.69.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:34	456188/456188	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:29%20GMT	http://ucjeps.berkeley.edu/eflora/errata.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/errata.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:34	16804/16804	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:31%20GMT	http://ucjeps.berkeley.edu/eflora/philosophy.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/philosophy.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:36	55311/55311	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:34%20GMT	http://ucjeps.berkeley.edu/eflora/conventions.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/conventions.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:45:37%20GMT	http://ucjeps.berkeley.edu/IJM_policy.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_policy.6d.delayed	(from http://ucjeps.berkeley.edu/eflora/)
08:45:38	28903/28903	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:35%20GMT	http://ucjeps.berkeley.edu/jepsonflora/staff.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/jepsonflora/staff.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:38	16200/16200	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:36%20GMT	http://ucjeps.berkeley.edu/people/mishler.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/people/mishler.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:38	9819/9819	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:38%20GMT	http://ucjeps.berkeley.edu/eflora/policy.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/policy.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:39	10804/10804	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:38%20GMT	http://ucjeps.berkeley.edu/main/copyright.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/main/copyright.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:39	11319/11319	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:39%20GMT	http://ucjeps.berkeley.edu/termsofuse.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/termsofuse.html	(from http://ucjeps.berkeley.edu/eflora/)
08:45:40	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:39%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=12633	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.723e2e.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:40	15911/15911	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:39%20GMT	http://ucjeps.berkeley.edu/main/sitemap.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/main/sitemap.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:41	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:41%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=48519	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.744427.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:42	25914/25914	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:40%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=12633	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display3e2e.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:43	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:42%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=91960	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.767d16.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:43	20920/20920	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:41%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=48519	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display4427.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:45	118140/118140	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:39%20GMT	http://ucjeps.berkeley.edu/news/	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/news/index.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:45	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:44%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=33989	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.7836f3.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:46	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:45%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=68864	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.7a9d67.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:46	26600/26600	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:43%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=91960	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display7d16.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:47	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:46%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=11849	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.7c49d2.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:47	23379/23379	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:45%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=33989	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display36f3.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:47	21264/21264	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:46%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=68864	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display9d67.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:48	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:47%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=11337	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.7ed55d.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:48	23203/23203	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:47%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=11849	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display49d2.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:49	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:48%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.802cbc.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:49	21069/21069	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:48%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=11337	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayd55d.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group1.html)
08:45:49	15688/15688	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:49%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display2cbc.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:49	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:49%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=53	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.82f778.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:50	18431/18431	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:49%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=53	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayf778.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:50	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:50%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=3	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.848ab9.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:51	16685/16685	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:50%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=3	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display8ab9.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:51	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:50%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9827	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.867a52.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:51	19582/19582	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:51%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9827	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display7a52.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:52	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:51%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=10273	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.88d74a.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:52	19153/19153	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:51%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=10273	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayd74a.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:52	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:52%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=23	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.8ab848.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:53	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:53%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=10193	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.8c3dd7.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:53	16174/16174	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:52%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displayb848.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:54	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:53%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=9210	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.8ea493.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:54	20210/20210	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:53%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=10193	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_display3dd7.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:55	19284/19284	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:45:54%20GMT	http://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=9210	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/eflora/eflora_displaya493.html	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
08:45:55	0/0	---M--	301	error ('Moved%20Permanently')	application/x-perl	date:Fri,%2011%20Mar%202016%2016:45:54%20GMT	http://ucjeps.berkeley.edu/cgi-bin/get_IJM.pl?tid=10270	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/get_IJM.908cd0.delayed	(from http://ucjeps.berkeley.edu/IJM_keys/IJM_key_Group2.html)
